taxonID,taxonomicStatus,taxonRank,scientificName,scientificNameAuthorship,parentNameUsageID,kingdom,phylum,class,order,family,genus,determined
46QZ9,synonym,species,Neoporteria napin,(Phil.) Backeb.,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5R39N,synonym,variety,Pyrrhocactus horridus var. mutabilis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
753LQ,synonym,species,Opuntia glomerata ,Haw.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9YZ2Y,synonym,variety,Opuntia robusta var. megacant,(Salm-Dyck) Schelle,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
3B6VM,accepted,species,Eriosyce heinrichian,(Backeb.) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B2K49,synonym,form,Neoporteria reichei f. imitans,(Backeb.) Donald & G. D. Rowley,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3XKFK,synonym,species,Malacocarpus tuberisulcatu,(Jacobi) Britton & Rose,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
38GS3,synonym,species,Echinocereus chiloensi,(Colla) Console & Lem.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
7LQSH,synonym,variety,Eriosyce napina var. rip,(Mächler & Helmut Walter) Romulski,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YQNM,synonym,variety,Eriosyce subgibbosa var. vallenarensis,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7M2SH,synonym,variety,Eriosyce sandillon var. mollesensis,(Backeb.) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3CCLH,synonym,species,Eulychnia saint-pieana,F. Ritter,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
5SDWS,synonym,form,Copiapoa dealbata f. gigantea,(F. Ritter) A. E. Hoffm.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3MQ8L,synonym,species,Horridocactus geissei,(Poselg. ex K. Schum.) Dölz,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
753MP,synonym,species,Opuntia megacantha ,Salm-Dyck,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
9YW4D,synonym,variety,Eriosyce ceratistes var. jorgensis ,Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5GLGJ,synonym,subspecies,Copiapoa calderiana subsp. atacamensis,(Middled.) Doweld,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YYMW,synonym,form,Neoporteria reichei f. aerocarp,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QZF,synonym,species,Neoporteria odieri,(Lem. ex Salm-Dyck) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
369T,accepted,genus,Austrocylindropuntia ,Backeb.,93LTC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Austrocylindropuntia ,False
9YZ3S,synonym,variety,Opuntia tunicata var. laevior ,Salm-Dyck,3YBJ,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cylindropuntia,True
46CTT,synonym,species,Neochilenia huascensis,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
BNDST,synonym,subspecies,Eriosyce napina subsp. tenebric,(F. Ritter) Ferryman,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
BQCNN,synonym,variety,Pyrrhocactus andicola var. mollensis,(F. Ritter) F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVP7,synonym,species,Pyrrhocactus simulans,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4PVCT,accepted,species,Pterocactus australis,(F. A. C. Weber) Backeb.,74MY,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Pterocactus,True
46QYH,synonym,species,Neoporteria gerocephala,Y. Itô,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3LWYG,synonym,species,Hildmannia horrid,(Remy ex Gay) Kreuz. & Buining,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YYM8,synonym,variety,Neoporteria curvispina var. carrizalensis,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3B6W6,accepted,species,Eriosyce nigrihorrid,(Backeb. ex A. W. Hill) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
6T3MH,synonym,species,Opuntia miquelii ,Monv.,5TK2,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Miqueliopuntia,True
5NP4F,synonym,variety,Echinopsis deserticola var. fulvilana,(F. Ritter) A. E. Hoffm.,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
9YX2B,synonym,variety,Horridocactus lissocarpus var. gracilis,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVPL,synonym,species,Pyrrhocactus vallenarensis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9XTKS,synonym,species,Cereus funkii,K. Schum.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
7CQ5Q,synonym,species,Trichocereus peruvianu,Britton & Rose,5THMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
3B6VZ,accepted,species,Eriosyce marksian,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,False
9XSHN,synonym,species,Cactus floribundus ,Kuntze,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4S79,accepted,genus,Haageocereus ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Haageocereus ,False
7NBXV,synonym,unranked,Plutonopuntia ,P.V.Heath,93LTC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
7NCN8,synonym,unranked,Pilocopiapoa ,Ritter,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
753KK,synonym,species,Opuntia crassispina,(F. Ritter) D. R. Hunt,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
735CH,accepted,species,Maihueniopsis camach,(Espinosa) F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
Y4DY,accepted,species,Copiapoa angustiflo,"Helmut Walter, G. J. Charles & Mächler",3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3MQ8Y,synonym,species,Horridocactus vallenarensis,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
73VSS,synonym,species,Neoporteria res,(F. Ritter & Buining) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3CCL5,synonym,species,Eulychnia barquitensis,F. Ritter,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
B2V3W,synonym,species,Cactus horizontalis ,Jacob-Makoy,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
B7WHG,synonym,subgenus,subgen. Maihuenia ,Phil.,93MXP,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
6R53S,synonym,species,Malacocarpus napinu,(Phil.) Britton & Rose,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5GLGW,synonym,subspecies,Copiapoa cinerea subsp. longistaminea,(F. Ritter) Mereg.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5Q9Z5,synonym,variety,Neoporteria clavata var. procera,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YTQQ,synonym,variety,Chilenia nigrihorrida var. major ,Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5GLHS,synonym,subspecies,Copiapoa montana subsp. olivana,(F. Ritter) Doweld,Y4F7,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
TZQT,synonym,species,Chilenia cephalophora ,Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z2QP,synonym,variety,Tephrocactus sphaericus var. glaucinus ,Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
CDQ4C,synonym,variety,Neoporteria odierii var. kraus,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46R2N,synonym,species,Neoporteria wagenknech,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5Q9ZT,synonym,variety,Neoporteria jussieui var. dimorpha,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
67RDQ,synonym,species,Arequipa erectocylindri,Rauh & Backeb.,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
6H2V6,accepted,species,Eriosyce engl,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z44N,synonym,form,Neoporteria pilispina f. pygm,(F. Ritter) Donald & G. D. Rowley,3B6WN,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
6DX2D,synonym,species,Echinopsis hempeliana ,Gürke,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
9YYM9,synonym,variety,Neoporteria curvispina var. echinus,(F. Ritter) Donald & G. D. Rowley,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9ZTTM,synonym,species,Echinocactus pyramidalis ,Pfeiff.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
B7W8H,synonym,subgenus,subgen. Cylindropuntia,(Engelm.) G. D. Rowley,93LTC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
9ZXZS,synonym,variety,Echinopsis formosa var. rubrispi,Monv. ex Labour.,8S8P8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Soehrensia ,True
5T3HW,synonym,form,Trichocereus pachanoi f. peruvianu,(Britton & Rose) F. Ritter,5THMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
5TC39,accepted,genus,Leucostele ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,False
4QVNL,ambiguous synonym,species,Pyrrhocactus occultus,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QY5,synonym,species,Neoporteria dimorph,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5GLH2,synonym,subspecies,Copiapoa coquimbana subsp. rubispina ,Piombetti,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
38GGF,synonym,species,Echinocactus occultus ,Phil.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QZJ,synonym,species,Neoporteria pepinian,(Lem. ex Salm-Dyck) Borg,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YZ27,synonym,form,Opuntia platyacantha f. deflexispin,(Salm-Dyck) Schelle,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
5H6ML,synonym,subspecies,Eriosyce odieri subsp. fulv,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
74RMW,synonym,species,Opuntia leoncito ,Werderm.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
B89WW,synonym,variety,Eriosyce crispa var. carrizalensis,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
735B3,accepted,species,Maihuenia poeppig,(Otto ex Pfeiff.) F. A. C. Weber,5K95,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihuenia,True
5KQPZ,synonym,subspecies,Pseudomaihueniopsis nigrispina subsp. atroglobosa,(F. Ritter) Guiggi,7TWC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Tephrocactus ,True
5Q9ZS,synonym,variety,Neoporteria jussieui var. chorosensis,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
333VJ,synonym,species,Cylindropuntia miquelii,(Monv.) Backeb.,5TK2,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Miqueliopuntia,True
9ZV85,synonym,species,Opuntia albispino,Mieckley ex Lindemuth & Dams,7TWC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Tephrocactus ,True
5GLH6,synonym,subspecies,Copiapoa humilis subsp. australis ,Hoxey,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
643ZY,accepted,genus,Rimacactus ,Mottram,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Rimacactus ,False
6MDDJ,synonym,species,Horridocactus nigricans,(A. Dietr. ex K. Schum.) Backeb. & Dölz,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7D23H,synonym,species,Trichocereus coquimbanu,(Molina) Britton & Rose,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
7LQGT,synonym,variety,Eulychnia acida var. elata,F. Ritter,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
7M9GC,synonym,variety,Neoporteria vallenarensis var. transitensis,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YYN4,synonym,variety,Neoporteria subgibbosa var. orientalis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVMD,synonym,species,Pyrrhocactus chilensis,(Hildm. ex K. Schum.) F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
74SQD,synonym,species,Oreocereus kniz,T. Hewitt & Donald,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
5Q9ZG,synonym,variety,Neoporteria horrida var. armata,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z2Q5,synonym,variety,Tephrocactus glomeratus var. longispinus ,Backeb.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
Y4F5,synonym,species,Copiapoa hornilloensis,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5GLGS,synonym,subspecies,Copiapoa cinerea subsp. gigant,(Backeb.) Mereg.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
46R27,synonym,species,Neoporteria subai,(Backeb.) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5ZZ2B,synonym,species,Copiapoa echinata,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
6RWHB,synonym,species,Neochilenia pilispin,(F. Ritter) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
Y4F6,accepted,species,Copiapoa hum,(Phil.) Hutchison,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,False
3CX42,synonym,species,Euporteria villosa,(Monv.) Kreuz. & Buining,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7D25Y,synonym,species,Trichocereus schoenii,Rauh & Backeb.,9YNMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
55CCL,synonym,species,Tephrocactus pseudorauppianus ,Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
6BPT6,synonym,species,Cumulopuntia b,(Colla) F. Ritter,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
7LXFC,synonym,variety,Neoporteria recondita var. vexata,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVPR,synonym,species,Pyrrhocactus wagenknech,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
754QD,accepted,species,Oreocereus leucotrichus,(Phil.) Wagenkn.,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
5TGP4,synonym,unranked,Sphaeropuntia ,Guiggi,93LTC,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
9YTJV,synonym,variety,Cereus chiloensis var. fulvibarbis,(Otto) Salm-Dyck,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5TDF3,synonym,unranked,Neolobivia ,Y.Itô,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
3MQ8F,synonym,species,Horridocactus curvispinus,(Bertero) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
72TCG,synonym,species,Maihueniopsis conoid,(Backeb.) F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
5T7PB,synonym,unranked,Chileniopsis ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
5H6N8,synonym,subspecies,Eriosyce taltalensis subsp. pilispin,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
Y4FT,synonym,species,Copiapoa pendulina,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9XNN7,synonym,unranked,Haageocactus ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
BQ827,synonym,variety,Neoporteria aricensis var. saxifraga,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B88DZ,synonym,subspecies,Copiapoa cinerea subsp. columna-alba,(F. Ritter) Mereg.,5ZZ2V,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YTK5,synonym,variety,Cereus chiloensis var. zizkaanus,K. Schum.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
9WGTN,synonym,subspecies,Trichocereus macrogonus subsp. sanpedro,M. H. J. van der Meer,5THMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
5ZZ39,synonym,species,Copiapoa cuprea,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
38KG7,synonym,species,Echinopsis longispina,(Britton & Rose) Werderm.,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
9YSRM,synonym,variety,Austrocylindropuntia miquelii var. jilesii ,Backeb.,5TK2,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Miqueliopuntia,True
4QVPH,synonym,species,Pyrrhocactus truncatipetalus,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5Q9ZR,synonym,variety,Neoporteria jussieui var. chaniarensis,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QYZ,synonym,species,Neoporteria litoralis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
4QVMF,synonym,species,Pyrrhocactus chorosensis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
TZR2,synonym,species,Chilenia kunzei,(C. F. Först.) Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5H6N2,synonym,subspecies,Eriosyce subgibbosa subsp. clav,(Söhrens ex K. Schum.) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5VRD5,synonym,species,Arequipa weingartiana ,Backeb.,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
4RQKK,synonym,species,Reicheocactus neoreichei,(Backeb.) Backeb.,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5ZYR6,synonym,species,Copiapoa conglomerata,(Phil.) Lembcke,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3CCLC,accepted,species,Eulychnia iquiq,(K. Schum.) Britton & Rose,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,False
7MZTS,synonym,unranked,Helianthocereus ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
9YVMY,synonym,variety,Echinocactus odieri var. mebbes,Hildm. ex K. Schum.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3XJF7,accepted,species,Maihueniopsis ovata,(Pfeiff.) F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9YTJP,synonym,variety,Cereus chiloensis var. brevispinulus ,Salm-Dyck,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5H6N4,synonym,subspecies,Eriosyce subgibbosa subsp. vallenarensis,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z2QJ,synonym,variety,Tephrocactus platyacanthus var. angustispinus ,Backeb.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9Z44G,synonym,form,Neoporteria curvispina f. lissocarp,(F. Ritter) Donald & G. D. Rowley,3B6VZ,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7CQ56,synonym,species,Trichocereus trichosus ,Cárdenas,5THMF,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Trichocereus,True
B7BSD,synonym,species,Neoporteria ebenacanth,(Monv. ex Labour.) Borg,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
3B6VH,accepted,species,Eriosyce fankhaus,(F. Ritter) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9KC9G,synonym,species,Echinocactus aspillagae ,Söhrens,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YTJT,synonym,variety,Cereus chiloensis var. flavescens ,Salm-Dyck,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
3LWYK,synonym,species,Hildmannia mitis,(Phil.) Kreuz. & Buining,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5N95P,synonym,variety,Copiapoa hypogaea var. lau,(Diers) A. E. Hoffm.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
9YZ3R,synonym,variety,Opuntia tunicata var. chilensis,(F. Ritter) A. E. Hoffm.,3YBJ,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cylindropuntia,True
5H6N9,accepted,subspecies,Eriosyce taltalensis subsp. pyg,(F. Ritter) Ferryman,3B6WN,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
SXDJ,synonym,species,Cereus litoralis ,Johow,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
Y4GB,synonym,species,Copiapoa tenuissima,F. Ritter,Y4F6,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
BQ8M3,synonym,form,Opuntia glomerata f. oligacanth,(Speg.) Castell.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9Z2QL,synonym,variety,Tephrocactus platyacanthus var. monvillei,(Salm-Dyck) Backeb.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
